Row_ID,Order_ID,Order_Date,Ship_Date,Customer_Name,Segment,City,Category,Product_Name,Sales,Quantity,Discount,Profit
806,ORD00806,14-06-2024,19-06-2024,Carmen Perez,Home Office,Chennai,Beauty,Own Beauty,9516.05,8,0.1,1193.52
807,ORD00807,25-02-2025,01-03-2025,Christopher Baker,Consumer,Delhi,Electronics,Ahead Grocery,5337.98,6,0.32,-809.39
808,ORD00808,01-08-2024,05-08-2024,Michael Roberts,Home Office,Delhi,Grocery,Happen Fashion,9343.74,1,0.33,2256.25
809,ORD00809,19-06-2024,26-06-2024,Nicole Morris,Corporate,Bangalore,Furniture,With Electronics,6258.39,1,0.22,-1171.41
810,ORD00810,31-03-2026,06-04-2026,Aaron Travis,Corporate,Pune,Electronics,Method Fashion,3499.81,2,0.4,185.69
811,ORD00811,05-10-2025,08-10-2025,Hailey Jackson DVM,Consumer,Pune,Furniture,Live Electronics,6695.28,8,0.33,1974.41
812,ORD00812,24-11-2024,28-11-2024,Brittany Weaver,Home Office,Bangalore,Grocery,Receive Beauty,9327.24,1,0.19,1311.53
813,ORD00813,21-12-2025,24-12-2025,Amanda Martinez,Home Office,Mumbai,Fashion,Center Grocery,5538,1,0.39,239.96
814,ORD00814,23-11-2025,24-11-2025,James Clark,Home Office,Hyderabad,Beauty,Body Furniture,8586.81,10,0.35,522.49
815,ORD00815,30-04-2025,05-05-2025,Susan Roberson,Corporate,Delhi,Fashion,Note Fashion,8627.32,8,0.41,1454.96
816,ORD00816,04-11-2025,05-11-2025,Richard Branch,Home Office,Delhi,Furniture,Develop Fashion,1196.35,6,0.35,287.43
817,ORD00817,02-10-2025,04-10-2025,John Harmon,Home Office,Bangalore,Grocery,Hundred Fashion,1836.58,9,0.25,464.71
818,ORD00818,19-09-2025,26-09-2025,Kristie Carter,Home Office,Bangalore,Beauty,Recently Furniture,3812.08,2,0.06,1103.63
819,ORD00819,17-04-2025,19-04-2025,Jeff Sampson,Consumer,Bangalore,Grocery,Part Grocery,4030.44,7,0.16,163.36
820,ORD00820,02-11-2024,05-11-2024,Cynthia Padilla,Home Office,Hyderabad,Grocery,Message Grocery,4590.18,7,0.41,-28.16
821,ORD00821,26-01-2025,01-02-2025,Elizabeth Williams,Corporate,Pune,Furniture,Beyond Fashion,2304.62,5,0.44,497.04
822,ORD00822,12-03-2025,18-03-2025,Tammy Gutierrez,Home Office,Delhi,Fashion,Good Beauty,6055.53,8,0.01,-487.38
823,ORD00823,03-03-2026,07-03-2026,Lori Fry,Corporate,Chennai,Beauty,Structure Furniture,3859.52,7,0.02,67.04
824,ORD00824,10-01-2026,17-01-2026,Scott Alvarado,Corporate,Chennai,Furniture,Middle Beauty,3043.26,5,0.27,896.66
825,ORD00825,02-06-2025,05-06-2025,Anthony Lawrence,Corporate,Bangalore,Beauty,Serve Grocery,9710.7,8,0.23,-556.15
826,ORD00826,05-01-2025,07-01-2025,Richard Lee,Consumer,Chennai,Fashion,Child Electronics,5369.74,9,0.45,1514.81
827,ORD00827,24-01-2025,31-01-2025,Tara Bartlett,Consumer,Delhi,Electronics,Land Furniture,9272.05,6,0.19,323.04
828,ORD00828,28-11-2025,29-11-2025,Anthony Cisneros,Corporate,Chennai,Electronics,Remain Electronics,2081.41,9,0.49,679.76
829,ORD00829,14-11-2024,16-11-2024,John Johnson,Consumer,Mumbai,Furniture,Cost Beauty,4418.94,10,0.11,1160.33
830,ORD00830,07-08-2025,12-08-2025,Michael Bell,Corporate,Delhi,Beauty,Likely Furniture,7322.26,7,0.26,-221.09
831,ORD00831,10-09-2024,15-09-2024,Meagan Mills,Corporate,Delhi,Furniture,Top Electronics,3969.98,2,0.08,-637.17
832,ORD00832,21-03-2025,28-03-2025,Barbara Shepherd,Home Office,Pune,Furniture,Firm Furniture,8146.91,7,0.07,831.67
833,ORD00833,18-10-2024,21-10-2024,Lisa Huber,Consumer,Bangalore,Furniture,Low Grocery,7632.64,1,0.13,-867.71
834,ORD00834,07-08-2025,12-08-2025,Devon Smith,Consumer,Pune,Beauty,Happy Fashion,9058.89,4,0.39,-3.78
835,ORD00835,09-05-2024,10-05-2024,Penny Villarreal,Home Office,Hyderabad,Fashion,Maintain Furniture,306.86,7,0,-26.33
836,ORD00836,06-11-2025,13-11-2025,Kim Hill,Consumer,Hyderabad,Beauty,Spend Furniture,8207.59,3,0.49,-1199
837,ORD00837,23-03-2026,25-03-2026,Carlos Davis Jr.,Corporate,Chennai,Grocery,Determine Beauty,2578.9,10,0.21,110.34
838,ORD00838,22-03-2026,24-03-2026,Terri Saunders,Home Office,Delhi,Grocery,Live Furniture,8085.97,2,0.21,-1562.02
839,ORD00839,23-01-2026,30-01-2026,Carol Nunez,Corporate,Pune,Grocery,He Beauty,3968.14,8,0.11,1186.27
840,ORD00840,02-09-2025,04-09-2025,Melody Lewis,Home Office,Hyderabad,Grocery,Ago Furniture,498.65,8,0.41,36.98
841,ORD00841,13-02-2026,15-02-2026,Cathy Sanchez,Home Office,Delhi,Grocery,Computer Furniture,7346.85,7,0.49,-159.16
842,ORD00842,12-01-2026,14-01-2026,Jonathan Mooney,Consumer,Chennai,Grocery,Success Electronics,9566.3,6,0.3,1790.58
843,ORD00843,23-07-2024,26-07-2024,Michelle Sims,Home Office,Bangalore,Beauty,Unit Grocery,9844.9,2,0.14,2074.92
844,ORD00844,29-03-2025,02-04-2025,Allen Garner,Home Office,Mumbai,Beauty,Break Furniture,1102.34,9,0.33,290.17
845,ORD00845,21-05-2025,27-05-2025,Donald Dominguez,Corporate,Pune,Beauty,Collection Grocery,2260.97,6,0.47,624.94
846,ORD00846,22-05-2024,29-05-2024,Brooke Reed,Home Office,Pune,Grocery,Beyond Fashion,933.21,5,0.27,-35.9
847,ORD00847,25-08-2024,27-08-2024,April Rose,Home Office,Pune,Beauty,Front Furniture,885.1,7,0.25,-20.22
848,ORD00848,28-12-2025,31-12-2025,Caleb Williams,Home Office,Hyderabad,Beauty,Agreement Grocery,7614.87,10,0.49,2386.93
849,ORD00849,12-10-2024,15-10-2024,Nicholas Hill,Home Office,Chennai,Fashion,Best Grocery,9732.5,5,0.03,3116.68
850,ORD00850,10-10-2024,15-10-2024,Teresa Bennett,Home Office,Mumbai,Fashion,Music Grocery,9448.89,9,0.36,2071.24
851,ORD00851,07-07-2025,11-07-2025,Kenneth Brown,Consumer,Hyderabad,Electronics,Politics Electronics,1625.27,9,0.33,336.69
852,ORD00852,03-08-2024,04-08-2024,Matthew King,Home Office,Hyderabad,Grocery,Front Beauty,1107.01,10,0.1,-206.63
853,ORD00853,18-03-2025,24-03-2025,Matthew Lewis,Corporate,Chennai,Beauty,He Beauty,8158.37,4,0.04,-146.6
854,ORD00854,09-07-2024,15-07-2024,Joseph Rangel,Home Office,Bangalore,Beauty,Choice Beauty,5929.6,8,0.46,1667.89
855,ORD00855,25-08-2024,30-08-2024,Steven Allen,Home Office,Bangalore,Fashion,Management Beauty,9562.06,2,0.06,2721.75
856,ORD00856,28-04-2026,04-05-2026,Anita Malone,Home Office,Chennai,Electronics,With Beauty,887.3,1,0.2,75.34
857,ORD00857,09-04-2026,16-04-2026,Carrie Johnson,Corporate,Delhi,Beauty,And Beauty,5636.25,10,0.04,182.34
858,ORD00858,10-12-2024,14-12-2024,Jamie Dominguez,Corporate,Pune,Electronics,Similar Fashion,5978.94,8,0.32,441.3
859,ORD00859,15-05-2025,19-05-2025,Lisa Irwin,Consumer,Pune,Fashion,Industry Electronics,6291.68,4,0.25,1921.22
860,ORD00860,06-10-2024,09-10-2024,Samuel Villegas,Corporate,Mumbai,Furniture,Item Electronics,5936.24,3,0.47,174.64
861,ORD00861,29-07-2024,04-08-2024,Daniel Potts,Home Office,Pune,Electronics,Employee Beauty,1096.45,3,0.11,344.58
862,ORD00862,04-12-2025,11-12-2025,Brian Alvarado,Home Office,Delhi,Fashion,Lose Electronics,4402,8,0.34,-182.56
863,ORD00863,25-07-2025,28-07-2025,Amber Johnson,Consumer,Hyderabad,Electronics,Own Electronics,4611.87,1,0.26,405.82
864,ORD00864,07-06-2024,14-06-2024,Christopher Fields,Consumer,Bangalore,Furniture,Side Grocery,3408.36,9,0.06,1120.89
865,ORD00865,06-12-2025,13-12-2025,Mary Oliver,Home Office,Chennai,Fashion,Kitchen Grocery,8413.25,2,0.37,-1629.34
866,ORD00866,13-02-2026,14-02-2026,Hayley Alvarez,Consumer,Hyderabad,Electronics,Television Fashion,8480.96,8,0.4,2607.15
867,ORD00867,15-01-2025,20-01-2025,John Murray,Corporate,Bangalore,Fashion,Type Furniture,3492.2,3,0.01,-193.87
868,ORD00868,28-11-2025,01-12-2025,Diane Stewart,Corporate,Mumbai,Electronics,Point Fashion,4156.9,6,0.3,944.1
869,ORD00869,10-12-2024,12-12-2024,Jonathon Bennett,Home Office,Hyderabad,Fashion,You Furniture,3849.98,7,0.36,608
870,ORD00870,12-07-2024,14-07-2024,Steven Gardner,Consumer,Chennai,Beauty,Wife Grocery,4181.45,2,0.33,-116.9
871,ORD00871,14-04-2026,16-04-2026,Monica Cruz,Consumer,Chennai,Electronics,End Fashion,4009.55,9,0.22,-392.16
872,ORD00872,11-07-2025,12-07-2025,James Berry,Home Office,Pune,Furniture,Kind Fashion,9915.28,4,0.47,-265.85
873,ORD00873,05-06-2024,09-06-2024,Larry Hamilton,Corporate,Hyderabad,Grocery,Ten Grocery,5797.34,10,0.01,1514.92
874,ORD00874,26-04-2026,03-05-2026,Christopher Vega,Consumer,Pune,Beauty,Should Fashion,461.86,10,0,28.83
875,ORD00875,16-11-2024,21-11-2024,Kyle Campbell,Corporate,Chennai,Furniture,Some Electronics,9920.65,10,0.14,1257.2
876,ORD00876,30-09-2024,07-10-2024,James Davis,Consumer,Delhi,Beauty,Ask Grocery,8256.03,6,0.16,-193.95
877,ORD00877,23-02-2026,28-02-2026,Kiara Turner,Home Office,Pune,Beauty,List Fashion,7910.41,3,0.29,-603.4
878,ORD00878,13-10-2025,16-10-2025,Shawn Wilkerson,Consumer,Pune,Furniture,Technology Furniture,7584.58,6,0.36,-266.23
879,ORD00879,23-04-2025,27-04-2025,Marcus Walker,Corporate,Pune,Fashion,Southern Grocery,4986.2,8,0.35,431.23
880,ORD00880,31-08-2024,01-09-2024,Kimberly Smith,Home Office,Bangalore,Furniture,First Fashion,4195.35,10,0.39,528.52
881,ORD00881,16-08-2024,17-08-2024,Kim Gordon,Consumer,Hyderabad,Fashion,Service Fashion,1506.74,1,0.02,329.58
882,ORD00882,04-06-2024,07-06-2024,Stephanie Sanchez,Consumer,Delhi,Beauty,Guy Beauty,7355.22,7,0.26,358.09
883,ORD00883,26-06-2025,30-06-2025,Kerry Brown,Consumer,Chennai,Grocery,On Electronics,8095.81,5,0.07,2405.51
884,ORD00884,07-06-2025,14-06-2025,Brian Chavez,Consumer,Mumbai,Grocery,Wait Grocery,8785.7,7,0.34,3019.61
885,ORD00885,16-07-2025,19-07-2025,Michael Le,Home Office,Delhi,Grocery,Southern Fashion,3493.1,7,0.14,398.21
886,ORD00886,11-09-2025,12-09-2025,Johnny Williams,Corporate,Delhi,Furniture,Wait Beauty,3950.21,4,0.22,107.61
887,ORD00887,28-04-2025,29-04-2025,Kayla Peterson,Consumer,Bangalore,Grocery,Those Electronics,4520.67,1,0.41,744.36
888,ORD00888,10-05-2024,17-05-2024,Robert Anderson,Home Office,Pune,Electronics,Late Furniture,2356.67,4,0.45,-275.32
889,ORD00889,17-06-2024,20-06-2024,Mr. David Kennedy,Corporate,Pune,Electronics,Present Furniture,6025.6,9,0.05,1933.44
890,ORD00890,25-05-2024,26-05-2024,Sandra Williamson,Consumer,Hyderabad,Fashion,Guy Fashion,2663.67,8,0.24,98.46
891,ORD00891,09-11-2025,13-11-2025,David Clayton,Corporate,Pune,Electronics,Whole Furniture,2484.52,4,0.26,-381.98
892,ORD00892,12-02-2025,18-02-2025,Michelle Leblanc,Corporate,Bangalore,Grocery,Before Electronics,8942.84,1,0.41,1832.06
893,ORD00893,04-09-2024,10-09-2024,Amy Bernard,Corporate,Hyderabad,Fashion,Than Fashion,169.33,6,0.1,-16.85
894,ORD00894,31-05-2024,05-06-2024,Caroline Brown,Consumer,Mumbai,Beauty,Between Fashion,8303.53,2,0.22,366.69
895,ORD00895,26-09-2024,02-10-2024,Cory Ward,Home Office,Hyderabad,Beauty,Activity Electronics,673.32,5,0.34,-52.86
896,ORD00896,07-03-2026,13-03-2026,Joshua Sanchez,Home Office,Hyderabad,Grocery,Lead Fashion,2320.05,1,0.41,11.93
897,ORD00897,14-02-2025,15-02-2025,Carlos Snyder,Consumer,Chennai,Beauty,Recent Beauty,5219.03,1,0.03,-562.11
898,ORD00898,15-04-2026,17-04-2026,Tara Lane,Corporate,Bangalore,Beauty,Across Beauty,7866.25,9,0.24,979.14
899,ORD00899,17-12-2024,23-12-2024,Patricia Clark,Consumer,Chennai,Furniture,Ground Furniture,2613.4,3,0.49,-313.58
900,ORD00900,21-09-2024,26-09-2024,Jeremy Cabrera,Home Office,Bangalore,Fashion,Purpose Grocery,3664.84,3,0.19,843.13
901,ORD00901,25-08-2024,31-08-2024,Julie Holt,Corporate,Chennai,Fashion,Market Grocery,9690.96,8,0.14,-1885.93
902,ORD00902,26-07-2025,29-07-2025,Amy Morgan,Corporate,Hyderabad,Beauty,Newspaper Electronics,5363.47,3,0.1,-183.79
903,ORD00903,25-10-2025,28-10-2025,Dave Brennan,Corporate,Pune,Grocery,Series Furniture,4953.18,5,0.37,1180.26
904,ORD00904,23-12-2024,27-12-2024,Justin Moran,Home Office,Delhi,Electronics,Society Furniture,496.5,10,0.05,-40.6
905,ORD00905,01-06-2025,04-06-2025,Jacob Bird,Corporate,Mumbai,Furniture,Side Electronics,4101.75,6,0.16,389.24
906,ORD00906,01-06-2024,02-06-2024,Richard Evans,Corporate,Bangalore,Electronics,Yeah Fashion,5908.95,5,0.49,431.27
907,ORD00907,18-06-2024,23-06-2024,Christina Black,Corporate,Hyderabad,Grocery,Successful Grocery,3620.55,9,0.47,-608.31
908,ORD00908,05-03-2026,12-03-2026,Jamie Powell,Consumer,Delhi,Beauty,Either Electronics,3714.3,10,0.16,1217.84
909,ORD00909,22-05-2025,26-05-2025,Matthew Castro,Home Office,Pune,Electronics,Three Grocery,2332.74,2,0.29,31.5
910,ORD00910,25-01-2025,30-01-2025,Craig Smith,Corporate,Delhi,Electronics,Economic Grocery,1991.07,2,0.34,486.19
911,ORD00911,13-12-2025,15-12-2025,Michael Clark,Home Office,Hyderabad,Beauty,Drive Furniture,5994.67,7,0.41,1151.01
912,ORD00912,14-07-2025,18-07-2025,Megan Hill,Consumer,Mumbai,Fashion,Firm Electronics,8350.53,6,0.12,658.97
913,ORD00913,27-01-2026,29-01-2026,Timothy Dorsey,Consumer,Mumbai,Beauty,Report Grocery,8108.09,7,0.33,1261.93
914,ORD00914,04-05-2026,09-05-2026,Diana Johnston,Consumer,Delhi,Furniture,Member Furniture,3247.22,5,0.32,199.07
915,ORD00915,28-01-2025,03-02-2025,Mrs. Renee Phillips,Consumer,Pune,Fashion,Put Furniture,9225.61,9,0.19,343.77
916,ORD00916,06-07-2025,08-07-2025,Kendra Golden,Corporate,Delhi,Beauty,Movie Grocery,6233.77,9,0.3,-1078.46
917,ORD00917,09-11-2024,12-11-2024,Alyssa Allison,Corporate,Delhi,Grocery,Begin Fashion,4784.88,10,0.36,979.68
918,ORD00918,12-09-2024,15-09-2024,Katherine Robles,Corporate,Pune,Beauty,Police Electronics,5561.49,3,0.26,87.08
919,ORD00919,28-02-2025,02-03-2025,Vincent Phelps,Consumer,Hyderabad,Beauty,World Furniture,7844.24,5,0.5,1028.77
920,ORD00920,10-10-2024,13-10-2024,Richard Martin,Consumer,Pune,Electronics,Audience Electronics,7344.72,1,0.32,1122
921,ORD00921,03-10-2024,10-10-2024,Michael Woodward,Home Office,Hyderabad,Electronics,Account Fashion,4115.46,7,0.23,-764.75
922,ORD00922,06-02-2025,07-02-2025,Christopher Harris,Consumer,Hyderabad,Electronics,Method Furniture,1095.65,3,0.27,85.02
923,ORD00923,20-07-2024,25-07-2024,Lauren Curry,Consumer,Pune,Beauty,Firm Beauty,7826.97,5,0.06,2600.93
924,ORD00924,07-03-2026,13-03-2026,Justin Mathews,Consumer,Delhi,Grocery,Base Beauty,2868.91,5,0.28,-163.94
925,ORD00925,27-02-2026,05-03-2026,Sheryl Gutierrez,Consumer,Mumbai,Grocery,Camera Grocery,5098.42,9,0.21,-490.99
926,ORD00926,30-06-2025,06-07-2025,Holly Carlson,Corporate,Bangalore,Beauty,Figure Grocery,1527.92,9,0.01,263.78
927,ORD00927,06-12-2024,10-12-2024,Lori Hernandez,Home Office,Pune,Beauty,Money Furniture,3884.02,8,0.14,-250.52
928,ORD00928,22-11-2025,28-11-2025,Linda Sanchez,Home Office,Bangalore,Furniture,Control Beauty,6846.48,10,0.39,644.83
929,ORD00929,12-04-2026,19-04-2026,John Levine,Consumer,Pune,Beauty,She Electronics,6075.82,9,0.33,1935.14
930,ORD00930,20-10-2024,24-10-2024,Michelle Campbell,Consumer,Pune,Beauty,Piece Beauty,198.78,1,0.32,-37.08
931,ORD00931,06-02-2026,09-02-2026,John Wells,Corporate,Chennai,Fashion,Movement Furniture,8825.58,10,0.14,994.56
932,ORD00932,07-12-2024,09-12-2024,Nicole Payne,Corporate,Bangalore,Fashion,Us Furniture,5286.44,3,0.33,948.76
933,ORD00933,18-03-2026,23-03-2026,Dean Love,Home Office,Mumbai,Furniture,Participant Furniture,1634.44,8,0.25,349.11
934,ORD00934,08-09-2024,13-09-2024,Ernest Savage,Consumer,Hyderabad,Furniture,Investment Beauty,7313.4,10,0.21,1275.14
935,ORD00935,15-03-2026,18-03-2026,Jamie Johnson,Home Office,Delhi,Beauty,Four Electronics,9194.97,9,0.07,2274.21
936,ORD00936,24-09-2024,25-09-2024,Lisa Reyes,Consumer,Delhi,Electronics,Stand Grocery,3726.31,10,0.12,500.31
937,ORD00937,10-01-2026,15-01-2026,Paul Bird,Corporate,Bangalore,Fashion,You Beauty,4309.26,6,0.12,525.45
938,ORD00938,28-07-2024,04-08-2024,Stephanie Rodriguez,Consumer,Chennai,Electronics,Visit Grocery,979.89,3,0.42,-159.76
939,ORD00939,04-07-2024,09-07-2024,Peggy Vasquez,Home Office,Delhi,Furniture,Television Grocery,5793.66,6,0.48,1592.95
940,ORD00940,17-09-2024,24-09-2024,Gail Elliott,Corporate,Bangalore,Electronics,Especially Electronics,1908.69,6,0.48,302.25
941,ORD00941,08-12-2024,10-12-2024,Samuel Williams,Home Office,Pune,Electronics,After Electronics,8588.21,6,0.32,808.13
942,ORD00942,04-09-2024,07-09-2024,Natasha Gray,Consumer,Bangalore,Grocery,Wish Grocery,3844.26,10,0.38,-79.39
943,ORD00943,10-08-2025,11-08-2025,Amanda Cruz,Corporate,Chennai,Electronics,Probably Beauty,3983.37,10,0.29,184.03
944,ORD00944,15-09-2025,19-09-2025,Mark Bullock,Consumer,Hyderabad,Fashion,Have Furniture,5703.82,10,0.47,1535.96
945,ORD00945,21-02-2025,25-02-2025,Eric Eaton,Corporate,Pune,Furniture,Threat Electronics,8753.78,2,0.29,362.57
946,ORD00946,23-06-2024,27-06-2024,William Webb,Corporate,Chennai,Electronics,Stuff Fashion,3366.9,8,0.3,376.1
947,ORD00947,21-10-2025,28-10-2025,Anita Bailey,Corporate,Bangalore,Grocery,Write Electronics,1407.6,1,0.05,-65.73
948,ORD00948,12-09-2024,17-09-2024,Bruce Allen,Home Office,Bangalore,Electronics,Score Grocery,6639.66,5,0.41,1553.93
949,ORD00949,25-11-2025,28-11-2025,Peggy Best,Consumer,Hyderabad,Beauty,Memory Grocery,1549.25,2,0.05,-19.49
950,ORD00950,24-10-2024,31-10-2024,Benjamin Lowe,Home Office,Delhi,Furniture,Even Electronics,4107.53,8,0.19,458.38
951,ORD00951,21-08-2024,25-08-2024,Julia Clark,Consumer,Chennai,Beauty,Will Grocery,3996.43,6,0.22,-733.14
952,ORD00952,08-10-2025,15-10-2025,Joseph Diaz,Corporate,Mumbai,Fashion,Become Grocery,5336.66,9,0.47,-1014.6
953,ORD00953,24-01-2026,29-01-2026,Mark Newman,Corporate,Bangalore,Electronics,Alone Furniture,8555.21,7,0.13,-1586.21
954,ORD00954,05-05-2025,09-05-2025,Glenda Riley,Corporate,Pune,Beauty,Where Fashion,5329.09,5,0.36,-320.55
955,ORD00955,26-09-2024,01-10-2024,Cassidy Stuart,Consumer,Hyderabad,Grocery,Star Beauty,8960,4,0.4,2078.4
956,ORD00956,30-06-2024,04-07-2024,Jon Mendez,Home Office,Bangalore,Fashion,Will Furniture,1984.65,4,0.4,330.37
957,ORD00957,23-03-2026,24-03-2026,David Evans,Consumer,Chennai,Fashion,Site Fashion,7714.45,6,0.3,-183.04
958,ORD00958,30-09-2025,01-10-2025,Catherine Cunningham,Home Office,Mumbai,Fashion,Else Beauty,6431.04,10,0.45,847.51
959,ORD00959,05-03-2025,08-03-2025,Tara Duran,Consumer,Chennai,Fashion,Common Grocery,760.24,6,0.11,193.45
960,ORD00960,21-12-2025,24-12-2025,Lisa Watson,Corporate,Mumbai,Grocery,Here Electronics,5710.48,4,0.03,154.57
961,ORD00961,08-04-2026,09-04-2026,Jacqueline Palmer,Consumer,Delhi,Electronics,Nice Furniture,1469.43,8,0.08,100.57
962,ORD00962,24-03-2025,27-03-2025,Michael Horn,Consumer,Pune,Beauty,Seven Electronics,3639.15,6,0.28,-608.94
963,ORD00963,02-11-2025,03-11-2025,Sarah Suarez,Corporate,Bangalore,Electronics,Bad Grocery,584.32,7,0.32,57.82
964,ORD00964,08-07-2025,11-07-2025,Jennifer Adams,Consumer,Delhi,Grocery,Road Beauty,8152.13,1,0.3,1560.36
965,ORD00965,22-08-2025,27-08-2025,Daniel Mcdonald,Corporate,Bangalore,Beauty,Worker Grocery,1494.33,10,0.14,84.22
966,ORD00966,21-03-2025,25-03-2025,Jon Peters,Home Office,Bangalore,Fashion,Improve Furniture,6213.19,1,0.4,1533.27
967,ORD00967,18-12-2024,22-12-2024,Christopher Werner,Corporate,Hyderabad,Fashion,Difficult Fashion,6140.65,2,0.24,933
968,ORD00968,11-11-2025,13-11-2025,Michelle Velez,Home Office,Delhi,Fashion,Product Beauty,525.03,6,0.05,157.81
969,ORD00969,28-05-2025,02-06-2025,Frank Fisher V,Corporate,Hyderabad,Furniture,Table Beauty,4395.97,6,0.3,-48.93
970,ORD00970,21-10-2024,27-10-2024,Terri Johnston,Corporate,Mumbai,Furniture,Science Fashion,4603.99,9,0.13,1002.44
971,ORD00971,13-08-2025,14-08-2025,Anthony Craig,Corporate,Chennai,Beauty,Might Beauty,5200.05,9,0.39,-115.31
972,ORD00972,05-10-2025,11-10-2025,Loretta Anderson,Home Office,Chennai,Grocery,Somebody Beauty,8433.08,3,0.17,1472.25
973,ORD00973,18-10-2024,22-10-2024,Cindy Arnold,Corporate,Bangalore,Fashion,Cell Beauty,5718.39,3,0.06,1653.11
974,ORD00974,08-10-2024,10-10-2024,Christine Campbell,Consumer,Chennai,Beauty,Run Beauty,5342.91,6,0.37,1116.87
975,ORD00975,14-05-2024,16-05-2024,Julia Adams,Consumer,Pune,Grocery,Recognize Electronics,9949.46,8,0.5,1269.38
976,ORD00976,13-02-2025,19-02-2025,Nancy Anderson,Corporate,Chennai,Grocery,Moment Furniture,6003.94,1,0.21,1713.84
977,ORD00977,04-04-2026,05-04-2026,Julie Case,Home Office,Chennai,Fashion,Interesting Fashion,4677.88,7,0,-509.19
978,ORD00978,13-05-2024,20-05-2024,Erica Wright,Corporate,Hyderabad,Grocery,Pm Grocery,393.37,6,0.36,118.22
979,ORD00979,27-09-2025,03-10-2025,Joseph Fletcher,Corporate,Chennai,Beauty,Hold Furniture,5025.76,3,0.39,486.18
980,ORD00980,14-10-2024,20-10-2024,Lauren Joseph,Home Office,Hyderabad,Electronics,Service Grocery,7228.54,3,0.41,641.71
981,ORD00981,16-06-2024,18-06-2024,Angela Parker,Corporate,Bangalore,Furniture,Wear Electronics,1516.79,1,0.12,425.17
982,ORD00982,17-04-2026,22-04-2026,Jacob Myers,Consumer,Pune,Grocery,Beautiful Furniture,7092.73,3,0.41,1060.65
983,ORD00983,19-01-2025,23-01-2025,Melissa Mcknight,Corporate,Chennai,Furniture,Ask Grocery,781.35,4,0.19,216.77
984,ORD00984,26-12-2024,30-12-2024,Whitney Huynh,Consumer,Hyderabad,Beauty,Carry Fashion,4470.95,10,0.12,1540.57
985,ORD00985,12-09-2024,16-09-2024,Travis Lee,Consumer,Mumbai,Grocery,Hard Grocery,4412.64,8,0.13,497.66
986,ORD00986,28-04-2025,05-05-2025,Brian Lin,Home Office,Chennai,Furniture,Occur Electronics,4796.99,5,0.41,413.3
987,ORD00987,18-06-2025,24-06-2025,Shawn Jimenez,Corporate,Bangalore,Grocery,Worker Beauty,8456.35,7,0.38,632.39
988,ORD00988,02-05-2025,07-05-2025,Gregory Elliott,Home Office,Mumbai,Electronics,Adult Electronics,2838.77,10,0.48,-505.34
989,ORD00989,04-03-2025,08-03-2025,Laura Phillips,Consumer,Bangalore,Beauty,Mind Grocery,2468.68,7,0.15,-410.24
990,ORD00990,10-02-2026,14-02-2026,Kristen Nguyen,Corporate,Pune,Beauty,Parent Furniture,7519.53,4,0.45,97.12
991,ORD00991,11-04-2026,12-04-2026,Christopher Hubbard,Consumer,Pune,Beauty,Kitchen Grocery,5180.59,5,0.1,-219.51
992,ORD00992,17-07-2024,21-07-2024,Bianca Moore,Home Office,Mumbai,Fashion,Store Grocery,9969.09,9,0.35,-1246.84
993,ORD00993,15-09-2025,17-09-2025,Keith Lewis,Home Office,Bangalore,Fashion,Fire Fashion,382.04,3,0.33,-15.15
994,ORD00994,13-03-2025,16-03-2025,Katie White,Home Office,Chennai,Furniture,Treat Furniture,8280.71,6,0.16,2797.42
995,ORD00995,29-05-2025,31-05-2025,Steven Johnson,Corporate,Pune,Furniture,Large Fashion,7362.08,8,0.42,-163.79
996,ORD00996,02-06-2025,03-06-2025,Sarah Patterson,Home Office,Pune,Fashion,Employee Fashion,3960.43,9,0.14,643.68
997,ORD00997,29-07-2024,30-07-2024,William Donovan,Consumer,Delhi,Furniture,More Furniture,5920.15,5,0.24,142.83
998,ORD00998,15-09-2024,20-09-2024,Samantha Cochran,Corporate,Delhi,Furniture,Security Beauty,2446.83,10,0.43,107.05
999,ORD00999,14-10-2025,17-10-2025,Logan Rice,Consumer,Delhi,Beauty,Soon Furniture,9382.71,4,0.15,968.89
1000,ORD01000,14-10-2024,15-10-2024,Andrew Lawrence,Corporate,Pune,Electronics,Serve Grocery,9531.62,5,0.14,-1115.57
